2020-10-18 03:35:24.876241,ver3.py,72,False,False
2020-10-18 03:35:34.882452,ver3.py,72,False,False
2020-10-18 03:35:44.888628,ver3.py,72,False,False
2020-10-18 03:35:54.894785,ver3.py,72,False,False
2020-10-18 03:36:04.900904,ver3.py,72,False,False
2020-10-18 03:36:14.904330,ver3.py,72,False,False
2020-10-18 03:36:24.910426,ver3.py,72,False,False
2020-10-18 03:36:34.914512,ver3.py,72,False,False
2020-10-18 03:36:44.915742,ver3.py,72,False,False
2020-10-18 03:36:54.921695,ver3.py,71,False,False
2020-10-18 03:37:04.927823,ver3.py,71,False,False
2020-10-18 03:37:14.933735,ver3.py,71,False,False
2020-10-18 03:37:24.936904,ver3.py,71,False,False
2020-10-18 03:37:34.939748,ver3.py,71,False,False
2020-10-18 03:37:44.942090,ver3.py,71,False,False
2020-10-18 03:37:54.945017,ver3.py,71,False,False
2020-10-18 03:38:04.951112,ver3.py,71,False,False
2020-10-18 03:38:14.952516,ver3.py,71,False,False
2020-10-18 03:38:24.958644,ver3.py,71,False,False
2020-10-18 03:38:34.963001,ver3.py,71,False,False
2020-10-18 03:38:44.964835,ver3.py,71,False,False
2020-10-18 03:38:54.969448,ver3.py,71,False,False
2020-10-18 03:40:33.592841,ver3.py,71,False,False
2020-10-18 03:40:43.598396,ver3.py,71,False,False
2020-10-18 03:40:53.604509,ver3.py,71,False,False
2020-10-18 03:41:03.605673,ver3.py,71,False,False
2020-10-18 03:41:13.611793,ver3.py,71,False,False
2020-10-18 03:41:23.615757,ver3.py,71,False,False
2020-10-18 03:41:33.617078,ver3.py,71,False,False
2020-10-18 03:41:43.623210,ver3.py,71,False,False
2020-10-18 03:41:53.629334,ver3.py,70,False,False
2020-10-18 03:42:03.635445,ver3.py,70,False,False
2020-10-18 03:42:13.636453,ver3.py,70,False,False
2020-10-18 03:42:23.640148,ver3.py,70,False,False
2020-10-18 03:42:33.641849,ver3.py,70,False,False
2020-10-18 03:42:43.647966,ver3.py,70,False,False
2020-10-18 03:42:53.654079,ver3.py,70,False,False
2020-10-18 03:43:03.660175,ver3.py,70,False,False
2020-10-18 03:43:13.666154,ver3.py,70,False,False
2020-10-18 03:43:23.667309,ver3.py,70,False,False
2020-10-18 03:43:33.673239,ver3.py,70,False,False
2020-10-18 03:43:43.674781,ver3.py,70,False,False
2020-10-18 03:43:53.680941,ver3.py,70,False,False
2020-10-18 03:44:03.685943,ver3.py,70,False,False
2020-10-18 03:44:13.691606,ver3.py,70,False,False
2020-10-18 03:44:23.697724,ver3.py,70,False,False
2020-10-18 03:44:33.698651,ver3.py,70,False,False
2020-10-18 03:44:43.699790,ver3.py,70,False,False
2020-10-18 03:44:53.703586,ver3.py,70,False,False
2020-10-18 03:45:03.704652,ver3.py,70,False,False
2020-10-18 03:45:13.710670,ver3.py,70,False,False
2020-10-18 03:45:23.716779,ver3.py,70,False,False
2020-10-18 03:45:33.720669,ver3.py,70,False,False
2020-10-18 03:45:43.725597,ver3.py,70,False,False
2020-10-18 03:45:53.731705,ver3.py,70,False,False
2020-10-18 03:46:03.737802,ver3.py,70,False,False
2020-10-18 03:46:13.741374,ver3.py,70,False,False
2020-10-18 03:46:23.747468,ver3.py,70,False,False
2020-10-18 03:46:33.748984,ver3.py,70,False,False
2020-10-18 03:46:43.752242,ver3.py,70,False,False
2020-10-18 03:46:53.758068,ver3.py,69,False,False
2020-10-18 03:47:03.761627,ver3.py,69,False,False
2020-10-18 03:47:13.767727,ver3.py,69,False,False
2020-10-18 03:47:23.773833,ver3.py,69,False,False
2020-10-18 03:47:33.779941,ver3.py,69,False,False
2020-10-18 03:47:43.781469,ver3.py,69,False,False
2020-10-18 03:47:53.782784,ver3.py,69,False,False
2020-10-18 03:48:03.785049,ver3.py,69,False,False
2020-10-18 03:48:13.790158,ver3.py,69,False,False
2020-10-18 03:48:23.792941,ver3.py,69,False,False
2020-10-18 03:48:33.794067,ver3.py,69,False,False
2020-10-18 03:48:43.796787,ver3.py,69,False,False
2020-10-18 03:48:53.799203,ver3.py,69,False,False
2020-10-18 03:49:03.800796,ver3.py,69,False,False
2020-10-18 03:49:13.806898,ver3.py,69,False,False
2020-10-18 03:49:23.813022,ver3.py,69,False,False
2020-10-18 03:49:33.814995,ver3.py,69,False,False
2020-10-18 03:49:43.819120,ver3.py,69,False,False
2020-10-18 03:49:53.824702,ver3.py,69,False,False
2020-10-18 03:50:03.830802,ver3.py,69,False,False
2020-10-18 03:50:13.834198,ver3.py,69,False,False
2020-10-18 03:50:23.836001,ver3.py,69,False,False
2020-10-18 03:50:33.838670,ver3.py,69,False,False
2020-10-18 03:50:43.844799,ver3.py,69,False,False
2020-10-18 03:50:53.850921,ver3.py,68,False,False
2020-10-18 03:51:03.857045,ver3.py,68,False,False
2020-10-18 03:51:13.860512,ver3.py,68,False,False
2020-10-18 03:51:23.864749,ver3.py,68,False,False
2020-10-18 03:51:33.870848,ver3.py,68,False,False
2020-10-18 03:51:43.876958,ver3.py,68,False,False
2020-10-18 03:51:53.879899,ver3.py,68,False,False
2020-10-18 03:52:03.885399,ver3.py,68,False,False
2020-10-18 03:52:13.874962,ver3.py,68,False,False
2020-10-18 03:52:23.863211,ver3.py,68,False,False
2020-10-18 03:52:33.858119,ver3.py,68,False,False
2020-10-18 03:52:43.860660,ver3.py,68,False,False
2020-10-18 03:52:53.864914,ver3.py,68,False,False
2020-10-18 03:53:03.870057,ver3.py,68,False,False
2020-10-18 03:53:13.875647,ver3.py,68,False,False
2020-10-18 03:53:23.879640,ver3.py,68,False,False
2020-10-18 03:53:33.881070,ver3.py,68,False,False
2020-10-18 03:53:43.887091,ver3.py,68,False,False
2020-10-18 03:53:53.893146,ver3.py,68,False,False
2020-10-18 03:54:03.899223,ver3.py,68,False,False
2020-10-18 03:54:13.905307,ver3.py,68,False,False
2020-10-18 03:54:23.910724,ver3.py,68,False,False
2020-10-18 03:54:33.916851,ver3.py,68,False,False
2020-10-18 03:54:43.922963,ver3.py,68,False,False
2020-10-18 03:54:53.924664,ver3.py,68,False,False
2020-10-18 03:55:03.928846,ver3.py,68,False,False
2020-10-18 03:55:13.930750,ver3.py,68,False,False
2020-10-18 03:55:23.935076,ver3.py,68,False,False
2020-10-18 03:55:33.941189,ver3.py,68,False,False
2020-10-18 03:55:43.947283,ver3.py,68,False,False
2020-10-18 03:55:53.951448,ver3.py,67,False,False
2020-10-18 03:56:03.957524,ver3.py,67,False,False
2020-10-18 03:56:13.958943,ver3.py,67,False,False
2020-10-18 03:56:23.963270,ver3.py,67,False,False
2020-10-18 03:56:33.967592,ver3.py,67,False,False
2020-10-18 03:56:43.973961,ver3.py,67,False,False
2020-10-18 03:56:53.980065,ver3.py,67,False,False
2020-10-18 03:57:03.986219,ver3.py,67,False,False
2020-10-18 03:57:13.992316,ver3.py,67,False,False
2020-10-18 03:57:23.998415,ver3.py,67,False,False
2020-10-18 03:57:34.003019,ver3.py,67,False,False
2020-10-18 03:57:44.008952,ver3.py,67,False,False
2020-10-18 03:57:54.013430,ver3.py,67,False,False
2020-10-18 03:58:04.015109,ver3.py,67,False,False
2020-10-18 03:58:14.021347,ver3.py,67,False,False
2020-10-18 03:58:24.027465,ver3.py,67,False,False
2020-10-18 03:58:34.031551,ver3.py,67,False,False
2020-10-18 03:58:44.037657,ver3.py,67,False,False
2020-10-18 03:58:54.043780,ver3.py,67,False,False
2020-10-18 03:59:04.049884,ver3.py,67,False,False
2020-10-18 03:59:14.056045,ver3.py,67,False,False
2020-10-18 03:59:24.062143,ver3.py,67,False,False
2020-10-18 03:59:34.064319,ver3.py,67,False,False
2020-10-18 03:59:44.070141,ver3.py,67,False,False
2020-10-18 03:59:54.074478,ver3.py,67,False,False
2020-10-18 04:00:04.080553,ver3.py,67,False,False
2020-10-18 04:00:14.086659,ver3.py,67,False,False
2020-10-18 04:00:24.087806,ver3.py,67,False,False
2020-10-18 04:00:34.089060,ver3.py,67,False,False
2020-10-18 04:00:44.095186,ver3.py,67,False,False
2020-10-18 04:00:54.096272,ver3.py,67,False,False
2020-10-18 04:01:04.102307,ver3.py,67,False,False
2020-10-18 04:01:14.108404,ver3.py,67,False,False
2020-10-18 04:01:24.109578,ver3.py,67,False,False
2020-10-18 04:01:34.113942,ver3.py,67,False,False
2020-10-18 04:01:44.116563,ver3.py,67,False,False
2020-10-18 04:01:54.118986,ver3.py,66,False,False
2020-10-18 04:02:04.120136,ver3.py,66,False,False
2020-10-18 04:02:14.122403,ver3.py,66,False,False
2020-10-18 04:02:24.128496,ver3.py,66,False,False
